"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Apr 08 18:42:19 CST 2023","Sat Apr 08 18:42:19 CST 2023","0","","","","","","test_001[1]",""
